3536," lie below, gray and still in the gathering dawn. Black roads radiate outward like the hands of a great clock.

This narrow "
3537, opens east into a metal 
3540, in a raw white glare
3541, is sticking up over the 
3544,You step towards the 
3545,", but hesitate when you hear the "
3547,go down there right now?
3548,You clutch the topmost rung of the 
3549," with sweating palms. Fighting back vertigo, you begin to feel your way downward.

At last your foot touches a flat "
3552,A spiderweb of steel rises from the 
3553," floor below, tapering up to the "
3554, fifty feet overhead. Thick ropes and 
3558,You tighten your grip on the 
3559,You step back onto the 
3565," rises overhead, black against the cloudy sky. Your eyes follow the tapered frame up the "
3568," at its summit.

Paved roads and "
3569, lead off into the surrounding 
3572," is eyeing you from its perch on the box's lid. The ruby in its beak gleams in the early dawn.

With a skillful toss, the "
3573," deposits the ruby on the box. Then it leaps off and scampers eagerly around your feet. If you didn't know better, you'd swear it was glad to see you."
3574,You grasp the rungs of the 
3579,Your eyes follow the 
3580," northwest, where a cluster of "
3584,", and also leads southwest.

An abandoned jeep is parked nearby."
3586,".

Excited shouts ring out as you approach the nearest "
3587,. One of the giant lights sweeps
3588, until its beam aims directly into your eyes.
3592,You climb into the jeep
3594,You can't move around like that in a jeep.
3595,You can't move around like that in a jeep.
3596,You can't move around like that in a jeep.
3597,You can't move around like that in a jeep.
3598,You can't move around like that in a jeep.
3599,You can't move around like that in a jeep.
3600,You can't move around like that in a jeep.
3601,You can't move around like that in a jeep.
3602,You're already in the jeep as far as you can go.
3604,"Comfort was clearly not a consideration in the design of this jeep. The seat is narrow and hard, and your shin is scrunched up against a radio bolted to the "
3605,You clamber out of the jeep
3609, leads northwest across the gray 
3610,", and southeast towards the "
3613,Stubby poles draped with 
3618, is a dim outline against the southeast 
3622,. It's the only landmark in this empty 
3626, stands alone against the surrounding 
3629,This bleak stretch of 
3634,You're standing at the edge of a shallow 
3636," floor, a few hundred feet across. The ground within is gray and pulverized, as if by a powerful explosion.

A "
3638,", and northwest towards the "
3642," of steel has been erected here, cousin to the larger "
3644,. Suspended within the frame is an enormous metal 
3645,", at least twenty feet long and ten wide, with rounded end caps. It looks like a king-sized cold capsule.

A "
3646, curves north and south.
3650, leads northeast towards the 
3656, is a faint outline on the northeast 
3657," leading from it continues southwest, "
3661," bears off in a straight northeast/southwest line. Another road bends southeast, and a "
3667, by the roadside is squat and windowless. A powerful 
3668,", mounted on the roof, directs an intense beam "
3670,towards the northeast horizon
3673,A little pile of gray 
3675,. You watch in silence as the last few blow away across the 
3676,You skirt around the 
3677,Another look at the shepherd encourages you not to go that way.
3680,"A paved road bears north towards the tower, and south "
3684,", straight and level, bears in a north/south line across the "
3688, bears north and south across the 
3689,". Another road bends northwest, and a "
3694,You're hiding behind a small storage 
3695,".

Peeking around the "
3696,", you see a large earth-covered "
3701, are parked around the 
3703,A pear-shaped man appears at the 
3705,". He strides up to one of the jeeps and taps the young driver on the shoulder. ""General Groves, soldier. Take me back to Base Camp.""

Ill-disguised relief passes over the GI's face as the pear man clambers into the back seat. You duck behind the shed as the jeep roars past, and watch as it disappears (rather hastily) down the south road."
3710,sound of a nearby voice
3711,sight of people nearby
3712,You start to move towards the 
3714,You start to move south
3716,", but hesistate when you notice one of the "
3719,".

Do you want to continue anyway?"
3720," away from the safety of the shed.

The GI "
3723,drops his binoculars and
3726,". ""Wha... Who the hell is "
3731,You slip quietly around the back of the shed
3733, and crackling radios can be heard inside the 
3737, leads southeast and northwest across the 
3741, stretches away in every 
3744,There's nothing but trackless desert in that direction
3745,Nothing but trackless desert lies that way
3746,Little else but desert lies in that direction
3749,You're surrounded by a vast 
3750," landscape, utterly barren and featureless."
3758, slopes upward to join the 
3764,Nothing breaks the monotony of the barren 
3773, stretches away on either side of a road that leads southeast.
3779,"Rugged foothills slope eastward, away from the "
3787,A range of foothills slopes up to meet the 
3795, is the only point of reference in this bleak 
3803, around you is flat and empty. Only the distant 
3804, relieves the monotony of the landscape.
3813, is still and expectant in the gray light of dawn.
3820, surround you on every side.
3826,A lone road wanders northwest across the empty 
3831,You're at the northwest 
3834, leads in to a dilapidated 
3837,". Other paths curve east and south, along the wall's perimeter."
3839,There's no entrance that way.
3841,This patch of dust lies within the elbow of the 
3842,", and is enclosed by a "
3843," and west.

An open "
3844," leads south, into the house. There's also a"
3851," stands nearby, bounded by dusty patches of ground and a low "
3852,". Paths lead south and east, on either side of a cement "
3856,This room is stripped bare of all furnishings. Only a rectangular area in the 
3858," around it, belies the former presence of a mattress.

A"
3859," in the east wall leads outside. Another exit opens west, into the "
3863,", broken and faucetless, is the only fixture left in this tiny chamber. The south exit doesn't even have a door."
3867,", this squarish room offers no amenities. Other exits lead north and east."
3870,"The original purpose of this stark room is uncertain; it might have been used for dining. Exits lead north, south and east."
3873,"Whoever used this room was paranoid about dirt. The floor is swept spotless, and the edges of both "
3874, are carefully sealed with tape. A
3875," leads east, and there's a"
3878, door in the north wall. Other exits lead south and west.
3879,"You turn to face an urgent noise behind you. Your heart skips a beat. Two tiny eyes, bright with hunger, black with menace, are glaring at you from only a few feet away"
3881,You beat a hasty retreat from the 
3882,You hear the noise again. It's like a pebble in an empty can.
3884,You're in the closet as far as you can go.
3886,There's barely enough room to turn around in this puny 
3890, door is in the south wall.
3897, are the only evidence of this room's identity. A
3898, in the west wall leads out to a 
3899,. Other exits lead north and east.
3902,Something about this room gives you the impression that it was hastily vacated. The 
3903, in the east wall is 
3906,. Other exits lead north and west.
3913,". Turning west, you see a "
3914, descending into darkness.
3918," It feels as if nobody's been down here for a long time.

Gray light seeps in from a "
3920,The walls of this underground chamber are cool and clammy to your touch.
3926, before you is almost as run-down as the 
3927, inside it. Paths follow the wall's perimeter
3929, leads northeast into a dusty yard.
3932,There aren't any entrances here.
3933,There aren't any entrances here.
3935,You're just inside the 
3938,raised deck stands immediately
3940, in the wall leads southeast.
3941,You stride onto the deck
3945, enclosing this dilapidated 
3947, leading inside. Paths follow the wall's perimeter
3948," and west, and another curves east along a cement "
3950,There's no entrance that way.
3955,raised deck stands immediately
3959,There's no entrance that way.
3961,This is the southwest 
3964," opens north into the house, and a"
3965, in the wall leads southwest.
3969,You're on a raised deck attached
3975,one at the deck's left 
3977,"one at the right, lead inside. A gentle ramp slopes down to the front yard."
3982,"[Which way do you want to go in, northwest or southwest?]"
3983,Both of the doors are closed.
3986,You climb off the deck
3989,This patch of ground lies between the 
3991,". Well-worn paths curve north and south, around the "
3992, enclosing the house. Other trails skirt the 
3993," on either side.

A ramp slopes up through a gap in the "
3994,", ending on a raised deck."
3998,You're resting at the north side of a big cement 
3999,. Dusty paths curve west and southwest around a 
4000,", and a trail leads southeast to the base of a "
4004," rises overhead, its dark timbers tapering up to a "
4010, the east side of an adjacent 
4011,".

The bottom rungs of a "
4012, are just within reach.
4013, overhead is broken. 
4014,climb up to it anymore.
4015,DESCRIBE-ROOM will set it.
4016, squeaks and complains as you ascend
4020, near the top of the 
4021,"rotting planks underfoot creak ominously as you stand on them.

A rickety "
4023, groans under your weight.
4026,You're near the south side of a big cement 
4027,. Dusty paths lead west and northwest around a 
4028,". Another curves northeast, to the base of a "
4035,You're on the edge of a big concrete 
4036,", filled with dark water. A short flight of steps leads down to the ground."
4043,You're treading water in a big cement 
4044,", too deep for your feet to touch bottom."
4045,You climb out of the 
4050,You hit your head against the side of the reservoir.
4051,You hit your head against the side of the reservoir.
4052,You hit your head against the side of the reservoir.
4053,You hit your head against the side of the reservoir.
4054,You hit your head against the side of the reservoir.
4055,You hit your head against the side of the reservoir.
4056,You hit your head against the side of the reservoir.
4057,You hit your head against the side of the reservoir.
4058,You're already at the bottom of the reservoir.
4060,Suspended particles of muck swirl in the beam of the 
4061,. It's impossible to see more than a few feet.
4066,. Something in the way he crooks his skeletal finger compels you to board. You surrender 
4069, you didn't know you had
4070,", take a seat and wait patiently for your first glimpse of the "
4072,"[EVENT: GAME OVER]Do you want to restart the story, restore a saved position, or quit?"
4073,"[Type RESTART, RESTORE or QUIT.] >"
4076,Time isn't holding us.
4077,Time isn't after us.   
4078,"Same as it ever was,  "
4079,Same as it ever was.   
4080,        -- David Byrne
4081,They are of sick and diseased imaginations
4082,who would toll the world's knell so soon. 
4083,                    -- Henry David Thoreau
4084,"Atoms or systems into ruin hurled,      "
4085,"And now a bubble burst, and now a world."
4086,                       -- Alexander Pope
4087,"""And 'the wabe' is the grass-plot round "
4088," a sun-dial, I suppose?"" said Alice,    "
4089, surprised at her own ingenuity.         
4090,"""Of course it is. It's called 'wabe,'   "
4091," you know, because it goes a long way   "
4092," before it, and a long way behind it --"""
4093,                        -- Lewis Carroll
4097,from magic.          
4102, from technology.    
4104,The love of posterity is a consequence
4105,of the necessity of death. If a man   
4106,"were sure of living forever, he would "
4107,not care about his offspring.          
4108,                -- Nathaniel Hawthorne
4109,"Could annihilation occur in matter,"
4110,this were the thing to do it.       
4111,                 -- Herman Melville
4112,"From this crude lab that spawned a dud,   "
4113,"Their necks to Truman's axe uncurled,     "
4114,"Lo, the embattled savants stood           "
4115,And fired the flop heard 'round the world.
4116,"           -- Los Alamos ditty, circa 1945"
4117, Can ye not discern the 
4118, signs of the times?    
4119,        -- Matthew 16:3 
4123,'Twere better Charity                 
4124,To leave me in the Atom's Tomb -      
4125,"Merry, and Nought, and gay, and numb -"
4126,Than this smart Misery.                
4127,                    -- Emily Dickinson
4128,"Distant and dead resuscitate,                       "
4129,"They show me as the dial or move as the hands of me,"
4130,I am the clock myself.                               
4131,                                     -- Walt Whitman
4132,"THINGS for TR: (C)1986 Infocom, Inc. All rights reserved."
4136,You're sick of looking at 
4139,"SEEN = gone, NOALL = delay flag for I-METEOR."
4141, is moving northeast.
4145,"dark, with scattered clouds."
4146,bright with sunshine.
4157,TOUCHED = sunset seen.
4158, broods silently in the 
4161, is hidden by the overcast.
4167,'s digits are flashing randomly.
4168,"(That's odd. The ""seconds"" display has stopped working.)"
4170,You forgot how to operate your electronic 
4173," is worth fifty pence, not thirty."
4176,"It's standard British currency, worth "
4178,. This one seems to have been minted backwards
4186,with the usual codes. It expires tomorrow.
4188, stare back at you hungrily.
4192,would be impressed by your offer
4195, about excitedly at the sight of 
4196, don't seem to care about 
4203,The gate is swarming with 
4207, your hopeless attempt.
4213,You can see it sparkling
4217,Ducks and swans paddle between the 
4220,"Aside from the birds and boats, you see "
4224,child relieving itself in the pond
4225, might float out of reach
4234,"NODESC = timing flag, LIGHTED = glowing, SEEN = just referenced."
4237,skillfully folded from a 
4238,. Something is written between the folds.
4246,"folded quite nicely, thank you"
4248,Done. All that's left is a 
4250,You lean over the edge of the 
4255,The edges of the paper stop twinkling.
4257,CHILLY = not folded by girl.
4258,crumpled piece of paper
4260,"kcolC'O ruoF ,retaW gnoL"
4261,"Long Water, Four O'Clock"
4262,""" are scrawled on the "
4265,Your fumbling attempt to 
4266, the paper back into a bird fails.
4268, stare back at you coolly.
4271, paddle out of reach.
4273, are crafted of paper and sticks. They bob freely among the 
4274,", who can barely conceal their outrage."
4275, are far out of reach.
4277,TOUCHED = quote given.
4278,A shaft of golden sunlight falls across a handsome antique 
4279,", erected at the exact center of the "
4287,At the center of the 
4288, stands a handsome antique 
4289, The circumference is enclosed in a wide 
4291, is firmly imbedded in the 
4292,", and cannot be moved. But the "
4293, around its perimeter
4297,The perimeter of the 
4298, is inscribed with seven curious 
4303,""" emblazoned across the bottom. A "
4304, is set into the center of the dial
4310, is firmly set into the 
4311,. It cannot be moved.
4317, is creeping slowly towards
4318, appears to be drifting slowly 
4356, fits perfectly around the dial's perimeter
4357,". It's inscribed with an arrow, which"
4361,visible markings to use as a reference.
4362,The arrow already lies within the 
4366, refuses to move that way.
4367,There are only seven 
4369, can't be moved that way.
4373,The sun races across the sky as you casually spin the 
4375, wobbles a bit when you touch it.
4377,[You must specify just 
4381,"; for example, TURN THE RING TO THE FOURTH SYMBOL or POINT THE ARROW TO OMEGA.]"
4385,You grasp the edges of the 
4386," and begin to turn it.

An ominous vibration makes the "
4387, tremble. Then a motion catches your eye
4389," It's arcing across the sky like a time-lapse movie, smooth and terribly silent.

You let go of the ring with a cry. The sun instantly stops, and the strange vibration with it."
4390,"After your pulse slows, you grasp the ring again and turn it, ever so carefully, until it "
4391,The sun sweeps across the sky as you rotate the 
4398,"t-handed thread, and is set in the center of the dial."
4400, on the dial appears quite ordinary
4401,", except that the headings are all backwards"
4404, are arranged in a circle. The series begins with a Greek omega and runs 
4406,"clockwise around the dial, ending with a Greek alpha"
4408, are inscribed backwards
4409,".

[You'll find the "
4414,There are exactly seven.
4416,"NODESC = gnomon screwed into face plate, SEEN = tried screw w/bad thread, BORING = noticed wobble."
4420,"t-handed thread, and is "
4423,"It's a triangular piece of metal, about a quarter-inch thick and four inches long"
4424,", screwed into the center of the "
4425,long bolt is welded to the bottom
4426,would help you move the gnomon
4428, getting more and more wobbly as you 
4429," it. A final twist, and it falls with a clatter onto the face of the "
4430, twinkles again as the 
4431, straightens itself and
4432, silently retracts into the 
4433, on the dial wobbles loosely when you 
4437,You twist and push the 
4438, into the hole on the 
4439,", but it doesn't seem to fit very well. A quick glance shows the reason why. "
4440,The thread on the bolt doesn't match the thread in the dial's hole.
4442, into the hole on the 
4444, silently rises out of the 
4445,". As it clicks to a stop, the ring around the "
4446, emits a brilliant twinkle of light.
4449,TOUCHED = lever discovered.
4455," is about five feet long, and"
4463,begins to vibrate again
4465," you hear a loud, mechanical groan below your feet. The "
4467,"; you feel a momentary dizziness, and a brief gust of wind"
4472, as far as it can go.
4477, half-hidden among the blossoms.
4478,The air is filled with a delicate fragrance.
4482, are lovely to behold.
4484,Flower-picking in the 
4485, is strictly forbidden.
4489, is dense and full of thorns.
4493,TOUCHED = clearing referenced as WABE.
4498, guide book warned you that the 
4499," was ugly, but nothing could have prepared you for this embarrassing spectacle!"
4501,statue of Queen Victoria
4502,She wasn't much to look at.
4504,SEEN = seen by roadrunner.
4505,# handfuls of crumbs left in BAG
4506,Meep takes 4 moves to eat entire bag.
4510,You try to empty the 
4512,", but crumbs pile up around the edges"
4513,Bread crumbs jitter in 
4514,The crumbs in the bag smell a bit stale.
4515,The bread crumbs look old and stale. 
4517, and cram them into your mouth
4518,"As you munch the bread, your teeth clamp down on something hard. Ouch! You spit out the particle with a muffled curse.

A brilliant ruby lands "
4523, would get all soggy if you tried that.
4525, refuses to stay closed.
4529, flock eagerly around the bag. Soon the bread crumbs are history.
4531,As the birds wander away 
4532,"As you rummage through the crumbs, your fingers brush against something solid. A brilliant ruby slips out of the bag and falls to the ground."
4533,Maybe you should empty the 
4538, and tumble into the open 
4539,".

In moments, the pram is covered with greedy "
4540,! Soon there's not a crumb to be seen
4542,As you brush the last few 
4544,Bread crumbs fall out of the bag
4546,'s only one more handful
4568,fall between your fingers
4571,disappear in the water.
4572,jiggle around inside the 
4573, until you scoop them all up with the bag.
4586, before returning to the dog's head
4587,they scatter all over the place.
4588,the breeze blows them all away.
4590,"a glint of red catches your eye. Frowning, you "
4593,peer over the edge of the 
4594," for a closer look... and gasp with astonishment!

The ruby "
4598," is bigger than a walnut, with finely cut facets that sparkle with crimson fire. It must have been in the "
4599,The crumbs feel dry and stale.
4601,TOUCHED = BAG emptied.
4606,You'd have to take the 
4609,The crumbs are all gone.
4612,The bags are full of bread crumbs.
4614," away. ""No touchin' the merchandise!"""
4616,There's nobody here to sell you any.
4617," scowls. ""I ain't no pawn shop!"""
4623,A ruby is lying at your feet.
4624,"SEEN = found, CHILLY = delay timer."
4625,"As you reach down to touch the ruby, "
4627,Its finely cut edges sparkle with 
4632,They're probably full of British babies.
4635,A careless nanny has left her 
4643,You clamber into the 
4644," and slowly rise to your feet, knees wobbling"
4646,"With wobbling knees, you slowly rise to your feet"
4648, The pram skitters away and deposits you on the ground
4649,", much to the amusement of passersby"
4650,".

With as much dignity as possible, you rise to your feet and discipline the pram with an angry kick."
4651,You start to climb into the 
4653,"With great difficulty, "
4654,"and much to the amusement of passersby, "
4655,you jam yourself into the unfortunate 
4656,"Gratefully, you clamber out of the cramped "
4659,", simply push it in the desired "
4660,"; for example, PUSH THE PERAMBULATOR TO THE SOUTH or PULL PRAM EAST.]"
4661," rolls a few feet, then stops."
4662,would move the pram very far
4668,That'd be easier to do if you got out of the pram first.
4670," is lying on its side, bent and useless."
4671, topples over on its side again. It's quite useless.
4672,'s days of carefree rolling are over.
4674, is hopelessly broken.
4675, would never support you now.
4677,A printed notice is stuck into the grass.
4678,TOUCHED = warning given.
4680,Do Not Walk On The Grass
4681, are sternly printed on the 
4682,As you approach the notice
4684,"TOUCHED = attacked, SEEN = bikes seen, CHILLY = heard."
4686," with a gentle thud.

You hear a mutter of sinister little "
4687, and a brief rustling 
4688,". When you look again, "
4689, is gone without a trace!
4690,It seems innocent enough.
4691,As your feet touch the grass
4692,As you bend to touch the grass
4694," giggling ""Shh! Shh! Quiet!"" for a moment"
4696," you sense a strange motion around you. Looking down, you watch with horror as the "
4697, begins to ripple and writhe with vegetable indignance!
4698,"Angry green stalks whip around your legs, pull you to the ground and drag you, kicking and screaming, back to the paved "
4700,A chorus of offended little 
4701, subsides as you regain your footing
4704,"According to a plaque, the "
4707,'s design would make that difficult.
4712," for a few moments, but "
4715,to admire your athletic prowess.
4719,"'s hands, but stop short"
4720,The parrot's head stares back at you.
4725, teeters uncertainly for a moment.
4727," dangles in the tree overhead, high out of reach. It"
4729,s handle is carved in the shape of a parrot's head
4734," and smooth the wrinkles, you notice a touristy slogan printed around the outside: """
4738," snaps open and nearly flies to pieces in the fury of your descent. But a sympathetic breeze fills the cloth panels with air, and your death-plunge slows to a leisurely drift."
4739, won't stretch enough now.
4740, stretches as you open the 
4743, the moment you open it. You
4758, you collide with a crowd of 
4760, until you plow into the 
4767, you careen into the 
4774,As you stumble across the lawn
4779, you careen into the 
4781, and tumble out of the 
4784,snedraG notgnisneK eht ot dael smarp llA
4785,All prams lead to the 
4786,""" is printed around the outside."
4787, lodges itself in the tree beside the 
4789," teeters uncertainly for a moment, then tumbles out of the tree and lands at your feet."
4790,"Nice try. Unfortunately, "
4792, isn't long enough to reach 
4793,Your paper bird didn't survive the crash very well. All that's left of it is a crumpled piece of paper.
4794,"You zoom down a long slope, barely missing several trees and boulders. Peering over the top of the "
4796," coming closer and closer. Unable to stop, and too stupid to let go of the "
4797,", you bravely close your eyes and pinch your nose shut"
4800,You come to your senses empty-handed and aching all over
4801,"Painfully, you regain your footing"
4810, is wedged in the branches overhead.
4812, tumbles out of the tree and 
4813,"It's quite a nice tree, actually"
4815, wedged in its branches
4824,A charming statue stands nearby.
4825, portrays a carefree little boy playing a set of pipes.
4826,'s design prevents this.
4829, rise and fall with fateful urgency.
4831,TOUCHED = missile noticed.
4836," is impressively large, sixty or seventy feet from nose to tail, aiming straight downward. A crimson hammer and sickle are lovingly painted on the hull."
4840,There's only one door here.
4841,Looking directly at the 
4842, makes you uneasy. It's as if your eyes can't decide whether it's really there or not.
4847,ou wade to the threshold 
4850, as it slips through 
4852,"All color abruptly drains from the landscape. Trees, sky and sun flatten into a spherical shell, with you at the very center. A hissing in your ears becomes a rumble, then a roar as the walls of the shell collapse inward, faster and faster"
4862,"""No!"" your mind shudders. ""That's not a "
4865,It's a perfectly legitimate 
4868, retorts the voice with cold amusement. 
4874,"You turn, but see no one."
4875,The space around you articulates. 
4877, seems to have stopped.
4879, seems to have stopped.
4881,It blows briskly through the trees.
4882,It smells unusually fresh.
4889, along the diagonal edge of the 
4890,Better not. You might trip over 
4896,"High and broad as it is, the "
4897, is only a few feet thick. Its 
4898," is smooth and featureless, except for the "
4899, along the diagonal edge.
4900, feels smooth and hard.
4901,There are no visible 
4937, doesn't seem to be moving
4953, is identical to the 
4961, must be at least twelve feet from base to crown
4963, is set into its fleshy stem
4967, is high out of reach.
4968,You slide off the slippery 
4976,see the door anymore. It's too far away.
4977, strikes the closed door and 
4979, disappears through the open door.
4981, is of stately residential design.
4983,You feel a gentle but firm pressure.
4984, doesn't have a keyhole.
4993,see the door from here.
5003,Felix Klein 1849-1925
5004,5291-9481 nielK xileF
5005, are inscribed on the base.
5007, disappears into the 
5009," looks like a crystalline bottle, eight feet high, with a polished "
5010, that twists in impossible curves. 
5012, makes your eyes hurt. 
5014,Easier said than done. 
5015, feels oddly insubstantial.
5016,It's hard to tell where the outside of the 
5017, ends and the inside begins.
5019,An arborvitae is cleaved by a silver axe.
5020,It'd be dangerous to do that while holding 
5022,The silver blade is still sharp.
5024,You yank the axe out of the arborvitae.
5026,"NOALL = standing, TOUCHED = fallen, WINDY = fallen across chasm."
5027, spreads like a green canopy overhead.
5028, lies fallen across the 
5031," the teetering oak northward with all your strength. It arcs across the chasm with a leafy whoosh and crashes onto the mesa, barely missing the "
5032,You've already killed the oak.
5035,"You chop at both sides of the oak's trunk until it teeters uncertainly, deciding which way it will fall."
5039,You aren't strong enough to do that.
5040,You soon tire of cavorting around the oak.
5041,Your uncoordinated attempt to 
5042, the oak only speeds its descent.
5044,TOUCHED = chasm examined.
5045, disappears into the 
5046, is several hundred feet deep. Treetops block your view of the bottom.
5049, below makes you giddy.
5052,'s summit is ornamented with a giant 
5056,A splintered log lies rotting in the mist at your feet. 
5057,Its edges flicker with the eerie phosphorescence of decay.
5060, is rotten with decay.
5061, feels old and squishy.
5063, is dank with corruption.
5067, when you try to move it
5071, is about a foot long. 
5074,heap of damp corruption
5075,All that's left of the log is a 
5078,It crumbles uselessly.
5080,TOUCHED = satellite seen.
5082,You struggle to push 
5090, are remarkably bright and numerous.
5092," is too far away to see clearly. But its trajectory is hurling it northward, over the Arctic pole."
5093,maneuvering thrusters
5094, are tiny jets attached to the 
5098,TOUCHED = phones mentioned in room description.
5099,"Except for their size (about four feet across), you see nothing "
5102," is about the size of a small swimming pool, and"
5104, is filled to the brim with 
5106,The water is white and soapy.
5110, splashes all over the place.
5112,You're wet enough already.
5116,Its lemony scent reminds you of dishwashing liquid.
5118,It feels wet and slippery.
5119," sinks without a trace into the white, "
5120,You clamber over the edge of the dish
5125," up to your knees in white, slippery water."
5126,You clamber out of the dish.
5128,"It's a flat plastic stick, with hoops molded onto each end for blowing "
5130,"""Aow!""

The startled boy leaps backward at your approach, splashing water all over the place. ""Stupid git!"" he cries (in an intriguing Cockney accent). Then he retrieves the empty dish, pockets the wand and disappears between the prams, glaring at you over his shoulder."
5132,His last bubble floats away over the treetops.
5134,NOALL in room = bubble not visible.
5135,have any bubble-blowing 
5136, shimmers with iridescent color.
5138, is floating high out of reach.
5143, strains against the 
5148,firm in the vacuum of space.
5149," flexes like rubber, but"
5152, and ricochets around until you catch it.
5160,s against the shimmering wall of soap..
5162, The film disappears in an explosion of color
5165, sails off on a new orbit of its own
5166,".

You're blown violently away from the "
5168,", straight towards the "
5169,The plutonium heart of the 
5170, erupts in a searing glare
5171, as you cross the threshold...
5172,". Fortunately, your open "
5173, fills with wind and saves you from a nasty fall.
5175,"CHILLY = hot, TRYTAKE = stuck on satellite."
5180, lies half-buried at your feet
5184, bursts into flame when it touches the 
5185,. Soon there's nothing left of it.
5186, attaches itself to the 
5191, is roughly the size and shape of a large grapefruit. Its 
5193, is black and scorched
5196, proves awkward for this purpose.
5198,Your sneaker sizzles with intense heat.
5199,You feel a strong magnetic attraction.
5200,You recklessly burn your fingers on the hot metal. Ouch!
5201,You try really hard to 
5204, the lump of metal with the 
5205,. But it's hopeless. Every time you 
5206,"get the awkward thing balanced, it slides off with an infuriating "
5209,"move the awkward thing a few inches, the "
5210, slips out from underneath.
5211, disappears in a hissing cloud as it touches the hot 
5212,". When the steam clears, the "
5213, of the lump is black and wet.
5216, disappears into the smoky 
5218, smells sooty and acrid.
5225, fall through your fingers.
5228,The water falls in a white curtain 
5229,from the overhanging cliffs.
5233,Careful inspection reveals 
5234, in the cliff behind the 
5235,There's no obvious way around the 
5236, fills the air with its hissing roar.
5246,You easily jump over the narrow 
5252,The cold water is quite refreshing.
5254,"in the white, foaming water."
5255,One touch of the frigid water
5257,The water is very cold.
5260, are carved into the face of the cliff.
5264, are damp and slippery.
5273,The sightless eyes seem to follow you around.
5274, lie motionless in the grass.
5275,"The cold, clammy feel of the "
5276, are cold and clammy.
5278, are covered with forgotten names and hopeless epitaphs
5279,", all engraved backwards"
5280,Let gnomon write my epitaph
5281, are deeply imbedded in the ground.
5283,SEEN = Bird echoed name.
5285,Since CRYPT is LOC of GOON.
5287, must be hundreds of years old. It
5288,"s lid is broken off, leaving a jagged "
5289,'s sealed shut with a heavy lid
5291,".

A name is engraved across the bottom of the "
5298,You feel something nasty.
5301,do that now. You broke the 
5303,There's room for only one stiff.
5308,"'s handle snaps neatly in half.

You curse and fume at the stupid, flimsy "
5309,", and obtain great satisfaction by throwing the broken pieces over the edge of the cliff."
5310,You feel a puff of foul-smelling air as a section of the crypt's lid breaks away
5312,. Everything that was on the 
5313, scatters to the ground
5316,You'd probably ruin the blade.
5318,Beads of sweat stand out on your forehead as you strain against the lid. But it'll take more leverage than you've got to budge it.
5319,You slide the end of 
5320," under the lid's edge and lean on it with all your strength.

"
5323, is a formidable slab of granite
5327,That would be a disrespectful thing to do.
5332, disappears into the darkness of the 
5336,The door bristles with iron spikes.
5337,Ouch! The spikes on the door are razor-sharp.
5339, resists your feeble assault.
5340,You strain against the 
5343,"NODESC = shroud on corpse, SEEN = point given."
5345, is gray and tattered
5346,. It's wrapped loosely around the 
5349,", revealing its decomposed body."
5350, is tattered enough already.
5351,You sense the gray odor of death.
5354,NODESC = bandage on goon.
5355,It's a broad strip of gray cloth
5356,", wrapped over the top of the "
5357,'s head and under its chin
5358,", wrapped around your head"
5370,The recess you saw before is gone now.
5371,[You can only do that to one 
5375,There's only one boot here.
5382, into the toe of the 
5384," leather closes around the jewel and absorbs it like melting wax.

A shudder of ecstasy ripples up and down the length of the boot. It begins to glow with raw energy, brighter and brighter, until you shield your eyes from the glare.

When you peek again, a tiny pair of wings has sprouted out of the heel."
5387, wouldn't fit in there.
5389,"The boot is exceedingly well-made, and colored bright "
5390,pair of miniature wings sprouts from the heel
5391,small recess is visible at the toe's tip
5397, are engraved on the 
5404, and falls to the ground.
5405,You're showered with useless ice fragments
5411,A quick swipe with the 
5414,There aren't any more 
5415, within reach of the 
5417,NODESC = icicle not yet broken.
5420," looks like a crystal needle, eighteen inches long."
5423, shatters into useless fragments
5424, that quickly melt away
5429,small hole is visible in 
5433, slides into the hole with a satisfying click.
5436," into the hole, but it doesn't fit."
5440, is blocking the hole.
5441,It occurs to you that there might be another 
5442," beyond that wall, waiting to jab a hot spike into your eye. You decide not to risk it."
5448, into the darkness below.
5449, leads down into darkness.
5457, become more numerous as your eyes sweep 
5462,It would be a shame to disturb the 
5463,. They're so nice and symmetrical.
5469,It's at least ten feet high.
5471,"The herbs are lovingly planted in neat, parallel rows."
5479,It's just a dry heap of discarded stalks and dirt.
5480,You find nothing in the pile except a rotten 
5481,Further sifting reveals nothing new in the 
5482,Dirt falls uselessly through your fingers.
5484, is at least a year old.
5486, in your mouth and chew with enthusiasm. Soon it's completely gone.
5491,You make out a distinctly rancid odor.
5494, must have looked nice before the 
5496,Better not. There isn't much thyme left.
5498,The scent is vaguely aromatic.
5500, isn't likely to help matters.
5505, stretches away in all 
5512,TOUCHED = seen through open door on mesa.
5513, tower like gray walls against the sky.
5520,"TOUCHED, CHILLY = timing flags for I-RODENTS."
5523,This global indicates whether RODENTS or LEMMINGS are in force.
5525,TOUCHED = player referred to rodents as LEMMINGS.
5529, would be hard to hit.
5531, look something like hamsters
5532,largest are only five or six inches long.
5533,You manage to grab one of the 
5534,", but it relieves itself in "
5535,s and struggles away.
5539,You'd have to catch one first.
5540, nimbly leap out of way.
5542,", with long brown fur and beady eyes"
5546,"CHILLY = holding delay, SEEN = just referenced."
5552,", but shows no interest."
5553,would appeal to a lemming
5554,"sulks, refusing to respond."
